Date,Cpy,Cpoc,Cpon,Cpop,Cdoc,Cdon,Cdop,Cam,Cni,Cph,Cox
2013-01-22,0.6724108171103649,2.15228227541587,0.21661146333570122,0.024493700282999357,3.82684945862794,2.521476900639592,0.013288275348267936,0.10378399872273832,1.8756309271800435,0.03083533903683562,13.299955394130842
2013-01-23,0.6668602433020758,2.151464334467398,0.21630739086374481,0.024442902641072302,3.872149498933577,2.55718563423508,0.013396341113688636,0.10136583829002484,1.929242395534885,0.030510156632232548,13.323593682370241
2013-01-24,0.6730843144936883,2.1517005600751333,0.21496776087635,0.02426548833977617,3.8889831473893315,2.588617400736287,0.013533093631638158,0.10025655104185213,1.9625066917117497,0.030334751694155157,13.437177756546934
2013-01-25,0.6780479945659977,2.14963943536107,0.21332973239168315,0.024052620072732452,3.9145538876211234,2.619230318227359,0.013633141649377348,0.09958908887723782,1.993469516225881,0.030169476673150196,13.462928639090357
2013-01-26,0.6600431736043387,2.069084526131067,0.20464338829009812,0.023057192831141896,3.9517500176460216,2.645541302840562,0.013464403651102078,0.09494265883262053,2.045624171210453,0.02962205933878946,13.250000928482965
2013-01-27,0.6457212683717354,1.9344601678005757,0.1895532979890682,0.021340273739564583,3.9221781316115796,2.6546898606885057,0.013198147851186247,0.08774271588578617,2.078287350547598,0.028870592685815304,13.127623827882895
2013-01-28,0.651158991416661,1.812903261427248,0.17459185323825496,0.019639062495123157,3.8207882159022235,2.6456618685380517,0.013066958001340744,0.08123333650888415,2.0736925884018103,0.028160028539157257,13.17772048994315
2013-01-29,0.6620652323611036,1.7355035101298724,0.16420029428639082,0.018455275604777548,3.7388713295586493,2.6376353683303515,0.013056976088473593,0.07731704815899505,2.061770978025163,0.027610239670334515,13.297769700525716
2013-01-30,0.6786365165460673,1.7221509841890632,0.16069879510179658,0.018045151776760412,3.7420959746125066,2.666836961494907,0.01325413223704828,0.07672327087454402,2.079002524527193,0.02752342648757601,13.50623858636482
2013-01-31,0.7329819679835695,1.8281839353179685,0.16965561770141788,0.018497518542290148,3.8038562961540356,2.720563459764351,0.013964260664147604,0.08001130558726231,2.0755737584228804,0.028102304791050716,14.05186849414105
2013-02-01,0.7392579673775569,1.883667763407846,0.17630643172986601,0.01838909957598793,3.911263654700154,2.715884978140942,0.014232759781614432,0.0810475846992127,2.0419280248101024,0.0277331445278424,13.921492098198229
2013-02-02,0.7346740110773702,1.8386344168976796,0.1701051105884696,0.0178992709520481,3.9872377136571218,2.7662697110187535,0.014446941934388226,0.08081740547774374,2.0971619869865306,0.02752039272849841,13.689793505852638
2013-02-03,0.7461488369580507,1.8748146463701039,0.17287454695791793,0.018015630800805805,4.1567834947205675,2.8489057949680503,0.014974630391098183,0.08304527887714261,2.1601585935008014,0.027755691591663037,13.82068003415127
2013-02-04,0.7012546637707484,1.7356659046086342,0.15839979347471445,0.016925428249532568,4.4584035320031035,2.9608070568407587,0.015859436226990695,0.0838374905528627,2.2940958300870267,0.0271647546504168,13.541964705943064
2013-02-05,0.6639422002419042,1.6277099914544364,0.14747303184265875,0.016029026666035673,4.74700104688869,3.0609015136155366,0.016903541429734607,0.08515617080939751,2.4021275727325455,0.026560325282539068,13.495130198644373
2013-02-06,0.6462452215078367,1.562392054344575,0.1404786392473788,0.015440309429962579,4.971080534907244,3.153552422507207,0.01792946374727257,0.0865856806778244,2.48762013971121,0.02618847705507484,13.593465677548393
2013-02-07,0.6235607307998962,1.493295135533639,0.13345220932551527,0.014811293208173678,5.138624773613387,3.208940120058777,0.01870138861665747,0.08710773509923889,2.541226904718771,0.025617648192932385,13.522092899831838
2013-02-08,0.6476823491436093,1.5384699697043138,0.13628395225393763,0.015092875938959992,5.261349097331502,3.305147492107072,0.01931234812487913,0.08944492745768744,2.611621139175287,0.02604140110994577,13.750341720740126
2013-02-09,0.6359984243035778,1.5088741573318667,0.1332535275949112,0.014792922158159836,5.432817788723875,3.367759586722072,0.019962416678213198,0.09070510678164267,2.6649955045058653,0.02584989046429922,13.621654163169866
2013-02-10,0.5886662545655443,1.398818353563223,0.12380279282272409,0.013859445767134607,5.610871794509594,3.3833573105783668,0.020538695712322582,0.09025127727125835,2.688639182777051,0.02503365172481492,13.425574147295334
2013-02-11,0.5394338174118213,1.2783435035114634,0.11376774805072068,0.012792395691653644,5.678878941927305,3.350287094032998,0.020749246974933674,0.08804085199164653,2.6653155080417403,0.024101899745019677,13.240555009756319
2013-02-12,0.5080342729119242,1.1761402102410508,0.10513759717303008,0.011817543972883133,5.631550004927429,3.30240830506945,0.02077101604196232,0.08446185283504962,2.6159513477925747,0.023344512390491786,13.204914754991394
2013-02-13,0.5016721688686481,1.1075653679101949,0.09878985660054825,0.01104517773852544,5.434195749218067,3.228630617970196,0.02046981638930079,0.07965472689711911,2.532942638098426,0.022691780278632875,13.163728510496723
2013-02-14,0.5119232475502055,1.0578045877991782,0.09369562327943462,0.010382367507945108,5.161364656456308,3.1428382786888887,0.020005288756343602,0.07422011028493507,2.4311789344984196,0.022152499055777854,13.155076959970204
2013-02-15,0.5338249927087552,1.023132063216934,0.08961983026485572,0.009814944891031416,4.8485008165492465,3.0472629787157763,0.01940088799393249,0.06864767309479754,2.3166507884196923,0.02169342863631026,13.146814549664025
2013-02-16,0.5601042268139055,1.0025436979929039,0.0867054291619401,0.009374592475625915,4.571190739817185,2.9624965818302114,0.01879723578101187,0.06398071254930024,2.212759201843829,0.021373292129827037,13.158669953586477
2013-02-17,0.585784269374347,0.9901483531414775,0.08462990504063996,0.009028709704568422,4.35215891795652,2.893620295029496,0.01821441536307644,0.060324469704095905,2.125866351447694,0.021190251379164245,13.179260293905026
2013-02-18,0.6174758298382752,0.9921122750497042,0.08356143248188151,0.008829791607525533,4.194088843909427,2.859787160616041,0.01785618718794972,0.05777263089735693,2.069667106484551,0.021121649657686464,13.301650669331764
2013-02-19,0.6660152947795116,1.033560364004564,0.08509877584146155,0.008994182939964422,4.149267769024712,2.915291339955637,0.018348573311792293,0.05752992929400587,2.0881191402057944,0.021226478892956684,13.615196636140466
2013-02-20,0.6763581839442909,1.0423430793286912,0.08580542517796183,0.008981695408357629,4.2093011869681485,2.950655270056253,0.018161071523827337,0.05778410320370912,2.106798320216664,0.02152896061780636,13.550136462237079
2013-02-21,0.658385864965391,1.0102095326964433,0.08430905789240288,0.008699360835788464,4.25369607017929,2.9366555556867215,0.016989647534157038,0.05666133225863896,2.09598152224804,0.02170657630084236,13.304759613483101
2013-02-22,0.6409428195940261,0.9689375941284059,0.08194850191531662,0.008357978946600864,4.229538736637513,2.9078735547142602,0.015572382890126663,0.054135885339954525,2.072529776430525,0.021568630970392973,13.126146573096683
2013-02-23,0.6430453772989466,0.9334702899516842,0.07926489445455133,0.008033561908899534,4.100950979897538,2.868865422768791,0.014279691126003764,0.05018556518794364,2.030132885878196,0.021118063612975007,13.043289937603628
2013-02-24,0.6659441900612486,0.9147424772583357,0.07714138915385681,0.007812575068190962,3.93389396232781,2.8392243595227082,0.01339426614454598,0.046100492890501034,1.9862587290188607,0.020560987113631808,13.062103122978272
2013-02-25,0.6899730264364962,0.9085709451135686,0.07588825836320713,0.007700067063525519,3.8198928078023986,2.8263646965710905,0.012878228435348782,0.043240746134123965,1.959367013303226,0.02006709287490154,13.112381128090599
2013-02-26,0.7046027645053041,0.9097757488444829,0.0755256223459972,0.0076757631232194585,3.7950959328224716,2.835970742022231,0.012591790119069456,0.04193332664442926,1.9591453766873015,0.019755826594947644,13.178484725992508
2013-02-27,0.7200053008953088,0.9109680102029498,0.0749892010498861,0.007645356135864389,3.74867192481499,2.8310641088558386,0.012361943225168611,0.04059263672168117,1.9477200467014482,0.019332364785541102,13.176685345280298
2013-02-28,0.762986303517746,0.9261947685802291,0.07435255045222582,0.007620605257479925,3.6101558144511525,2.815949671474757,0.012514580215254346,0.03897318084728433,1.9111708199272894,0.018853460200617664,13.237127607394696
2013-03-01,0.8395757735782117,0.9735545000898839,0.07568586123505548,0.007742209621337808,3.4682474814418063,2.8396376280415017,0.013180922771454983,0.03794695079280355,1.8855506769362609,0.018672138419190347,13.486495939816958
2013-03-02,0.854696628352666,1.0652746239763744,0.08633384662172586,0.008233389798910253,3.6934385289692977,2.925595763191194,0.013639512614004156,0.04049475991970799,1.9420232282377552,0.0190028264081715,13.640882965788476
2013-03-03,0.8299040936696491,1.1648256321825332,0.1010098579847918,0.008687763773890156,3.8849741152750425,2.9058566732477797,0.013557670351245506,0.04228010961325704,1.928336163552161,0.018620873038637242,13.488551410347549
2013-03-04,0.8015541382474964,1.184986163042942,0.10522289477165914,0.008971687727564435,4.08334361130392,2.9525322421188998,0.013329494945274722,0.04310895836240162,1.9883564164596437,0.018426287276545866,13.285811796822342
2013-03-05,0.7679006766918813,1.1172665671303483,0.0984129831501701,0.008937511932288799,4.071654958407962,2.9651978206752245,0.012857706377703702,0.0406910852466393,2.035870898975278,0.017621334544612913,12.878022646000169
2013-03-06,0.7605284320081868,1.0714911503260893,0.09318762053676315,0.008982589869140934,3.9710169482234488,2.974036174774324,0.012692242802605891,0.03741459522135501,2.061474011184021,0.016665900965675304,12.736977650689152
2013-03-07,0.7811182996052951,1.0582532616789713,0.09063905275381888,0.009141092860893209,3.8497304021163505,2.9944689659065458,0.01287301673432651,0.03443450614372175,2.0767279203702933,0.015809688951194882,12.79987861482705
