time,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
8/28/2013,0.575402516,0.575402516,0.575402516,0.575402516,0.575402516,0.575402516,0.575402516,0.575402516,0.575402516,0.575402516,0.575402516,0.575402516,0.575402516,0.575402516,0.575402516,0.575402516,0.575402516,0.575402516,0.575402516,0.575402516,0.575402516,0.575402516,0.575402516,0.575402516,0.575402516,0.575402516,0.575402516,0.575402516,0.575402516
8/29/2013,0.572254315,0.572254315,0.572254315,0.572254315,0.572254315,0.572254315,0.572254315,0.572254315,0.572254315,0.572254315,0.572254315,0.572254315,0.572254315,0.572254315,0.572254315,0.572254315,0.572254315,0.572254315,0.572254315,0.572254315,0.572254315,0.572254315,0.572254315,0.572254315,0.572254315,0.572254315,0.572254315,0.572254315,0.572254315
8/30/2013,0.569097596,0.569097596,0.569097596,0.569097596,0.569097596,0.569097596,0.569097596,0.569097596,0.569097596,0.569097596,0.569097596,0.569097596,0.569097596,0.569097596,0.569097596,0.569097596,0.569097596,0.569097596,0.569097596,0.569097596,0.569097596,0.569097596,0.569097596,0.569097596,0.569097596,0.569097596,0.569097596,0.569097596,0.569097596
8/31/2013,0.56593288,0.56593288,0.56593288,0.56593288,0.56593288,0.56593288,0.56593288,0.56593288,0.56593288,0.56593288,0.56593288,0.56593288,0.56593288,0.56593288,0.56593288,0.56593288,0.56593288,0.56593288,0.56593288,0.56593288,0.56593288,0.56593288,0.56593288,0.56593288,0.56593288,0.56593288,0.56593288,0.56593288,0.56593288
9/1/2013,0.562760668,0.562760668,0.562760668,0.562760668,0.562760668,0.562760668,0.562760668,0.562760668,0.562760668,0.562760668,0.562760668,0.562760668,0.562760668,0.562760668,0.562760668,0.562760668,0.562760668,0.562760668,0.562760668,0.562760668,0.562760668,0.562760668,0.562760668,0.562760668,0.562760668,0.562760668,0.562760668,0.562760668,0.562760668
9/2/2013,0.559581442,0.559581442,0.559581442,0.559581442,0.559581442,0.559581442,0.559581442,0.559581442,0.559581442,0.559581442,0.559581442,0.559581442,0.559581442,0.559581442,0.559581442,0.559581442,0.559581442,0.559581442,0.559581442,0.559581442,0.559581442,0.559581442,0.559581442,0.559581442,0.559581442,0.559581442,0.559581442,0.559581442,0.559581442
9/3/2013,0.556395667,0.556395667,0.556395667,0.556395667,0.556395667,0.556395667,0.556395667,0.556395667,0.556395667,0.556395667,0.556395667,0.556395667,0.556395667,0.556395667,0.556395667,0.556395667,0.556395667,0.556395667,0.556395667,0.556395667,0.556395667,0.556395667,0.556395667,0.556395667,0.556395667,0.556395667,0.556395667,0.556395667,0.556395667
9/4/2013,0.553203792,0.553203792,0.553203792,0.553203792,0.553203792,0.553203792,0.553203792,0.553203792,0.553203792,0.553203792,0.553203792,0.553203792,0.553203792,0.553203792,0.553203792,0.553203792,0.553203792,0.553203792,0.553203792,0.553203792,0.553203792,0.553203792,0.553203792,0.553203792,0.553203792,0.553203792,0.553203792,0.553203792,0.553203792
9/5/2013,0.550006249,0.550006249,0.550006249,0.550006249,0.550006249,0.550006249,0.550006249,0.550006249,0.550006249,0.550006249,0.550006249,0.550006249,0.550006249,0.550006249,0.550006249,0.550006249,0.550006249,0.550006249,0.550006249,0.550006249,0.550006249,0.550006249,0.550006249,0.550006249,0.550006249,0.550006249,0.550006249,0.550006249,0.550006249
9/6/2013,0.546803456,0.546803456,0.546803456,0.546803456,0.546803456,0.546803456,0.546803456,0.546803456,0.546803456,0.546803456,0.546803456,0.546803456,0.546803456,0.546803456,0.546803456,0.546803456,0.546803456,0.546803456,0.546803456,0.546803456,0.546803456,0.546803456,0.546803456,0.546803456,0.546803456,0.546803456,0.546803456,0.546803456,0.546803456
9/7/2013,0.543595817,0.543595817,0.543595817,0.543595817,0.543595817,0.543595817,0.543595817,0.543595817,0.543595817,0.543595817,0.543595817,0.543595817,0.543595817,0.543595817,0.543595817,0.543595817,0.543595817,0.543595817,0.543595817,0.543595817,0.543595817,0.543595817,0.543595817,0.543595817,0.543595817,0.543595817,0.543595817,0.543595817,0.543595817
9/8/2013,0.540383721,0.540383721,0.540383721,0.540383721,0.540383721,0.540383721,0.540383721,0.540383721,0.540383721,0.540383721,0.540383721,0.540383721,0.540383721,0.540383721,0.540383721,0.540383721,0.540383721,0.540383721,0.540383721,0.540383721,0.540383721,0.540383721,0.540383721,0.540383721,0.540383721,0.540383721,0.540383721,0.540383721,0.540383721
9/9/2013,0.537167548,0.537167548,0.537167548,0.537167548,0.537167548,0.537167548,0.537167548,0.537167548,0.537167548,0.537167548,0.537167548,0.537167548,0.537167548,0.537167548,0.537167548,0.537167548,0.537167548,0.537167548,0.537167548,0.537167548,0.537167548,0.537167548,0.537167548,0.537167548,0.537167548,0.537167548,0.537167548,0.537167548,0.537167548
9/10/2013,0.533947665,0.533947665,0.533947665,0.533947665,0.533947665,0.533947665,0.533947665,0.533947665,0.533947665,0.533947665,0.533947665,0.533947665,0.533947665,0.533947665,0.533947665,0.533947665,0.533947665,0.533947665,0.533947665,0.533947665,0.533947665,0.533947665,0.533947665,0.533947665,0.533947665,0.533947665,0.533947665,0.533947665,0.533947665
9/11/2013,0.530724428,0.530724428,0.530724428,0.530724428,0.530724428,0.530724428,0.530724428,0.530724428,0.530724428,0.530724428,0.530724428,0.530724428,0.530724428,0.530724428,0.530724428,0.530724428,0.530724428,0.530724428,0.530724428,0.530724428,0.530724428,0.530724428,0.530724428,0.530724428,0.530724428,0.530724428,0.530724428,0.530724428,0.530724428
9/12/2013,0.527498186,0.527498186,0.527498186,0.527498186,0.527498186,0.527498186,0.527498186,0.527498186,0.527498186,0.527498186,0.527498186,0.527498186,0.527498186,0.527498186,0.527498186,0.527498186,0.527498186,0.527498186,0.527498186,0.527498186,0.527498186,0.527498186,0.527498186,0.527498186,0.527498186,0.527498186,0.527498186,0.527498186,0.527498186
9/13/2013,0.524269278,0.524269278,0.524269278,0.524269278,0.524269278,0.524269278,0.524269278,0.524269278,0.524269278,0.524269278,0.524269278,0.524269278,0.524269278,0.524269278,0.524269278,0.524269278,0.524269278,0.524269278,0.524269278,0.524269278,0.524269278,0.524269278,0.524269278,0.524269278,0.524269278,0.524269278,0.524269278,0.524269278,0.524269278
9/14/2013,0.521038035,0.521038035,0.521038035,0.521038035,0.521038035,0.521038035,0.521038035,0.521038035,0.521038035,0.521038035,0.521038035,0.521038035,0.521038035,0.521038035,0.521038035,0.521038035,0.521038035,0.521038035,0.521038035,0.521038035,0.521038035,0.521038035,0.521038035,0.521038035,0.521038035,0.521038035,0.521038035,0.521038035,0.521038035
9/15/2013,0.517804782,0.517804782,0.517804782,0.517804782,0.517804782,0.517804782,0.517804782,0.517804782,0.517804782,0.517804782,0.517804782,0.517804782,0.517804782,0.517804782,0.517804782,0.517804782,0.517804782,0.517804782,0.517804782,0.517804782,0.517804782,0.517804782,0.517804782,0.517804782,0.517804782,0.517804782,0.517804782,0.517804782,0.517804782
9/16/2013,0.514569837,0.514569837,0.514569837,0.514569837,0.514569837,0.514569837,0.514569837,0.514569837,0.514569837,0.514569837,0.514569837,0.514569837,0.514569837,0.514569837,0.514569837,0.514569837,0.514569837,0.514569837,0.514569837,0.514569837,0.514569837,0.514569837,0.514569837,0.514569837,0.514569837,0.514569837,0.514569837,0.514569837,0.514569837
9/17/2013,0.511333516,0.511333516,0.511333516,0.511333516,0.511333516,0.511333516,0.511333516,0.511333516,0.511333516,0.511333516,0.511333516,0.511333516,0.511333516,0.511333516,0.511333516,0.511333516,0.511333516,0.511333516,0.511333516,0.511333516,0.511333516,0.511333516,0.511333516,0.511333516,0.511333516,0.511333516,0.511333516,0.511333516,0.511333516
9/18/2013,0.508096128,0.508096128,0.508096128,0.508096128,0.508096128,0.508096128,0.508096128,0.508096128,0.508096128,0.508096128,0.508096128,0.508096128,0.508096128,0.508096128,0.508096128,0.508096128,0.508096128,0.508096128,0.508096128,0.508096128,0.508096128,0.508096128,0.508096128,0.508096128,0.508096128,0.508096128,0.508096128,0.508096128,0.508096128
9/19/2013,0.50485798,0.50485798,0.50485798,0.50485798,0.50485798,0.50485798,0.50485798,0.50485798,0.50485798,0.50485798,0.50485798,0.50485798,0.50485798,0.50485798,0.50485798,0.50485798,0.50485798,0.50485798,0.50485798,0.50485798,0.50485798,0.50485798,0.50485798,0.50485798,0.50485798,0.50485798,0.50485798,0.50485798,0.50485798
9/20/2013,0.501619377,0.501619377,0.501619377,0.501619377,0.501619377,0.501619377,0.501619377,0.501619377,0.501619377,0.501619377,0.501619377,0.501619377,0.501619377,0.501619377,0.501619377,0.501619377,0.501619377,0.501619377,0.501619377,0.501619377,0.501619377,0.501619377,0.501619377,0.501619377,0.501619377,0.501619377,0.501619377,0.501619377,0.501619377
9/21/2013,0.498380623,0.498380623,0.498380623,0.498380623,0.498380623,0.498380623,0.498380623,0.498380623,0.498380623,0.498380623,0.498380623,0.498380623,0.498380623,0.498380623,0.498380623,0.498380623,0.498380623,0.498380623,0.498380623,0.498380623,0.498380623,0.498380623,0.498380623,0.498380623,0.498380623,0.498380623,0.498380623,0.498380623,0.498380623
9/22/2013,0.49514202,0.49514202,0.49514202,0.49514202,0.49514202,0.49514202,0.49514202,0.49514202,0.49514202,0.49514202,0.49514202,0.49514202,0.49514202,0.49514202,0.49514202,0.49514202,0.49514202,0.49514202,0.49514202,0.49514202,0.49514202,0.49514202,0.49514202,0.49514202,0.49514202,0.49514202,0.49514202,0.49514202,0.49514202
9/23/2013,0.491903872,0.491903872,0.491903872,0.491903872,0.491903872,0.491903872,0.491903872,0.491903872,0.491903872,0.491903872,0.491903872,0.491903872,0.491903872,0.491903872,0.491903872,0.491903872,0.491903872,0.491903872,0.491903872,0.491903872,0.491903872,0.491903872,0.491903872,0.491903872,0.491903872,0.491903872,0.491903872,0.491903872,0.491903872
9/24/2013,0.488666484,0.488666484,0.488666484,0.488666484,0.488666484,0.488666484,0.488666484,0.488666484,0.488666484,0.488666484,0.488666484,0.488666484,0.488666484,0.488666484,0.488666484,0.488666484,0.488666484,0.488666484,0.488666484,0.488666484,0.488666484,0.488666484,0.488666484,0.488666484,0.488666484,0.488666484,0.488666484,0.488666484,0.488666484
9/25/2013,0.485430163,0.485430163,0.485430163,0.485430163,0.485430163,0.485430163,0.485430163,0.485430163,0.485430163,0.485430163,0.485430163,0.485430163,0.485430163,0.485430163,0.485430163,0.485430163,0.485430163,0.485430163,0.485430163,0.485430163,0.485430163,0.485430163,0.485430163,0.485430163,0.485430163,0.485430163,0.485430163,0.485430163,0.485430163
9/26/2013,0.482195218,0.482195218,0.482195218,0.482195218,0.482195218,0.482195218,0.482195218,0.482195218,0.482195218,0.482195218,0.482195218,0.482195218,0.482195218,0.482195218,0.482195218,0.482195218,0.482195218,0.482195218,0.482195218,0.482195218,0.482195218,0.482195218,0.482195218,0.482195218,0.482195218,0.482195218,0.482195218,0.482195218,0.482195218
9/27/2013,0.478961965,0.478961965,0.478961965,0.478961965,0.478961965,0.478961965,0.478961965,0.478961965,0.478961965,0.478961965,0.478961965,0.478961965,0.478961965,0.478961965,0.478961965,0.478961965,0.478961965,0.478961965,0.478961965,0.478961965,0.478961965,0.478961965,0.478961965,0.478961965,0.478961965,0.478961965,0.478961965,0.478961965,0.478961965
9/28/2013,0.475730722,0.475730722,0.475730722,0.475730722,0.475730722,0.475730722,0.475730722,0.475730722,0.475730722,0.475730722,0.475730722,0.475730722,0.475730722,0.475730722,0.475730722,0.475730722,0.475730722,0.475730722,0.475730722,0.475730722,0.475730722,0.475730722,0.475730722,0.475730722,0.475730722,0.475730722,0.475730722,0.475730722,0.475730722
9/29/2013,0.472501814,0.472501814,0.472501814,0.472501814,0.472501814,0.472501814,0.472501814,0.472501814,0.472501814,0.472501814,0.472501814,0.472501814,0.472501814,0.472501814,0.472501814,0.472501814,0.472501814,0.472501814,0.472501814,0.472501814,0.472501814,0.472501814,0.472501814,0.472501814,0.472501814,0.472501814,0.472501814,0.472501814,0.472501814
9/30/2013,0.469275572,0.469275572,0.469275572,0.469275572,0.469275572,0.469275572,0.469275572,0.469275572,0.469275572,0.469275572,0.469275572,0.469275572,0.469275572,0.469275572,0.469275572,0.469275572,0.469275572,0.469275572,0.469275572,0.469275572,0.469275572,0.469275572,0.469275572,0.469275572,0.469275572,0.469275572,0.469275572,0.469275572,0.469275572
10/1/2013,0.466052335,0.466052335,0.466052335,0.466052335,0.466052335,0.466052335,0.466052335,0.466052335,0.466052335,0.466052335,0.466052335,0.466052335,0.466052335,0.466052335,0.466052335,0.466052335,0.466052335,0.466052335,0.466052335,0.466052335,0.466052335,0.466052335,0.466052335,0.466052335,0.466052335,0.466052335,0.466052335,0.466052335,0.466052335
10/2/2013,0.462832452,0.462832452,0.462832452,0.462832452,0.462832452,0.462832452,0.462832452,0.462832452,0.462832452,0.462832452,0.462832452,0.462832452,0.462832452,0.462832452,0.462832452,0.462832452,0.462832452,0.462832452,0.462832452,0.462832452,0.462832452,0.462832452,0.462832452,0.462832452,0.462832452,0.462832452,0.462832452,0.462832452,0.462832452
10/3/2013,0.459616279,0.459616279,0.459616279,0.459616279,0.459616279,0.459616279,0.459616279,0.459616279,0.459616279,0.459616279,0.459616279,0.459616279,0.459616279,0.459616279,0.459616279,0.459616279,0.459616279,0.459616279,0.459616279,0.459616279,0.459616279,0.459616279,0.459616279,0.459616279,0.459616279,0.459616279,0.459616279,0.459616279,0.459616279
10/4/2013,0.456404183,0.456404183,0.456404183,0.456404183,0.456404183,0.456404183,0.456404183,0.456404183,0.456404183,0.456404183,0.456404183,0.456404183,0.456404183,0.456404183,0.456404183,0.456404183,0.456404183,0.456404183,0.456404183,0.456404183,0.456404183,0.456404183,0.456404183,0.456404183,0.456404183,0.456404183,0.456404183,0.456404183,0.456404183
10/5/2013,0.453196544,0.453196544,0.453196544,0.453196544,0.453196544,0.453196544,0.453196544,0.453196544,0.453196544,0.453196544,0.453196544,0.453196544,0.453196544,0.453196544,0.453196544,0.453196544,0.453196544,0.453196544,0.453196544,0.453196544,0.453196544,0.453196544,0.453196544,0.453196544,0.453196544,0.453196544,0.453196544,0.453196544,0.453196544
10/6/2013,0.449993751,0.449993751,0.449993751,0.449993751,0.449993751,0.449993751,0.449993751,0.449993751,0.449993751,0.449993751,0.449993751,0.449993751,0.449993751,0.449993751,0.449993751,0.449993751,0.449993751,0.449993751,0.449993751,0.449993751,0.449993751,0.449993751,0.449993751,0.449993751,0.449993751,0.449993751,0.449993751,0.449993751,0.449993751
10/7/2013,0.446796208,0.446796208,0.446796208,0.446796208,0.446796208,0.446796208,0.446796208,0.446796208,0.446796208,0.446796208,0.446796208,0.446796208,0.446796208,0.446796208,0.446796208,0.446796208,0.446796208,0.446796208,0.446796208,0.446796208,0.446796208,0.446796208,0.446796208,0.446796208,0.446796208,0.446796208,0.446796208,0.446796208,0.446796208
10/8/2013,0.443604333,0.443604333,0.443604333,0.443604333,0.443604333,0.443604333,0.443604333,0.443604333,0.443604333,0.443604333,0.443604333,0.443604333,0.443604333,0.443604333,0.443604333,0.443604333,0.443604333,0.443604333,0.443604333,0.443604333,0.443604333,0.443604333,0.443604333,0.443604333,0.443604333,0.443604333,0.443604333,0.443604333,0.443604333
10/9/2013,0.440418558,0.440418558,0.440418558,0.440418558,0.440418558,0.440418558,0.440418558,0.440418558,0.440418558,0.440418558,0.440418558,0.440418558,0.440418558,0.440418558,0.440418558,0.440418558,0.440418558,0.440418558,0.440418558,0.440418558,0.440418558,0.440418558,0.440418558,0.440418558,0.440418558,0.440418558,0.440418558,0.440418558,0.440418558
10/10/2013,0.437239332,0.437239332,0.437239332,0.437239332,0.437239332,0.437239332,0.437239332,0.437239332,0.437239332,0.437239332,0.437239332,0.437239332,0.437239332,0.437239332,0.437239332,0.437239332,0.437239332,0.437239332,0.437239332,0.437239332,0.437239332,0.437239332,0.437239332,0.437239332,0.437239332,0.437239332,0.437239332,0.437239332,0.437239332
10/11/2013,0.43406712,0.43406712,0.43406712,0.43406712,0.43406712,0.43406712,0.43406712,0.43406712,0.43406712,0.43406712,0.43406712,0.43406712,0.43406712,0.43406712,0.43406712,0.43406712,0.43406712,0.43406712,0.43406712,0.43406712,0.43406712,0.43406712,0.43406712,0.43406712,0.43406712,0.43406712,0.43406712,0.43406712,0.43406712
10/12/2013,0.430902404,0.430902404,0.430902404,0.430902404,0.430902404,0.430902404,0.430902404,0.430902404,0.430902404,0.430902404,0.430902404,0.430902404,0.430902404,0.430902404,0.430902404,0.430902404,0.430902404,0.430902404,0.430902404,0.430902404,0.430902404,0.430902404,0.430902404,0.430902404,0.430902404,0.430902404,0.430902404,0.430902404,0.430902404
10/13/2013,0.427745685,0.427745685,0.427745685,0.427745685,0.427745685,0.427745685,0.427745685,0.427745685,0.427745685,0.427745685,0.427745685,0.427745685,0.427745685,0.427745685,0.427745685,0.427745685,0.427745685,0.427745685,0.427745685,0.427745685,0.427745685,0.427745685,0.427745685,0.427745685,0.427745685,0.427745685,0.427745685,0.427745685,0.427745685
10/14/2013,0.424597484,0.424597484,0.424597484,0.424597484,0.424597484,0.424597484,0.424597484,0.424597484,0.424597484,0.424597484,0.424597484,0.424597484,0.424597484,0.424597484,0.424597484,0.424597484,0.424597484,0.424597484,0.424597484,0.424597484,0.424597484,0.424597484,0.424597484,0.424597484,0.424597484,0.424597484,0.424597484,0.424597484,0.424597484
10/15/2013,0.421458342,0.421458342,0.421458342,0.421458342,0.421458342,0.421458342,0.421458342,0.421458342,0.421458342,0.421458342,0.421458342,0.421458342,0.421458342,0.421458342,0.421458342,0.421458342,0.421458342,0.421458342,0.421458342,0.421458342,0.421458342,0.421458342,0.421458342,0.421458342,0.421458342,0.421458342,0.421458342,0.421458342,0.421458342
10/16/2013,0.418328822,0.418328822,0.418328822,0.418328822,0.418328822,0.418328822,0.418328822,0.418328822,0.418328822,0.418328822,0.418328822,0.418328822,0.418328822,0.418328822,0.418328822,0.418328822,0.418328822,0.418328822,0.418328822,0.418328822,0.418328822,0.418328822,0.418328822,0.418328822,0.418328822,0.418328822,0.418328822,0.418328822,0.418328822
10/17/2013,0.415209507,0.415209507,0.415209507,0.415209507,0.415209507,0.415209507,0.415209507,0.415209507,0.415209507,0.415209507,0.415209507,0.415209507,0.415209507,0.415209507,0.415209507,0.415209507,0.415209507,0.415209507,0.415209507,0.415209507,0.415209507,0.415209507,0.415209507,0.415209507,0.415209507,0.415209507,0.415209507,0.415209507,0.415209507
10/18/2013,0.412101005,0.412101005,0.412101005,0.412101005,0.412101005,0.412101005,0.412101005,0.412101005,0.412101005,0.412101005,0.412101005,0.412101005,0.412101005,0.412101005,0.412101005,0.412101005,0.412101005,0.412101005,0.412101005,0.412101005,0.412101005,0.412101005,0.412101005,0.412101005,0.412101005,0.412101005,0.412101005,0.412101005,0.412101005
10/19/2013,0.409003947,0.409003947,0.409003947,0.409003947,0.409003947,0.409003947,0.409003947,0.409003947,0.409003947,0.409003947,0.409003947,0.409003947,0.409003947,0.409003947,0.409003947,0.409003947,0.409003947,0.409003947,0.409003947,0.409003947,0.409003947,0.409003947,0.409003947,0.409003947,0.409003947,0.409003947,0.409003947,0.409003947,0.409003947
10/20/2013,0.405918991,0.405918991,0.405918991,0.405918991,0.405918991,0.405918991,0.405918991,0.405918991,0.405918991,0.405918991,0.405918991,0.405918991,0.405918991,0.405918991,0.405918991,0.405918991,0.405918991,0.405918991,0.405918991,0.405918991,0.405918991,0.405918991,0.405918991,0.405918991,0.405918991,0.405918991,0.405918991,0.405918991,0.405918991
10/21/2013,0.402846817,0.402846817,0.402846817,0.402846817,0.402846817,0.402846817,0.402846817,0.402846817,0.402846817,0.402846817,0.402846817,0.402846817,0.402846817,0.402846817,0.402846817,0.402846817,0.402846817,0.402846817,0.402846817,0.402846817,0.402846817,0.402846817,0.402846817,0.402846817,0.402846817,0.402846817,0.402846817,0.402846817,0.402846817
10/22/2013,0.399788136,0.399788136,0.399788136,0.399788136,0.399788136,0.399788136,0.399788136,0.399788136,0.399788136,0.399788136,0.399788136,0.399788136,0.399788136,0.399788136,0.399788136,0.399788136,0.399788136,0.399788136,0.399788136,0.399788136,0.399788136,0.399788136,0.399788136,0.399788136,0.399788136,0.399788136,0.399788136,0.399788136,0.399788136
10/23/2013,0.396743681,0.396743681,0.396743681,0.396743681,0.396743681,0.396743681,0.396743681,0.396743681,0.396743681,0.396743681,0.396743681,0.396743681,0.396743681,0.396743681,0.396743681,0.396743681,0.396743681,0.396743681,0.396743681,0.396743681,0.396743681,0.396743681,0.396743681,0.396743681,0.396743681,0.396743681,0.396743681,0.396743681,0.396743681
10/24/2013,0.393714218,0.393714218,0.393714218,0.393714218,0.393714218,0.393714218,0.393714218,0.393714218,0.393714218,0.393714218,0.393714218,0.393714218,0.393714218,0.393714218,0.393714218,0.393714218,0.393714218,0.393714218,0.393714218,0.393714218,0.393714218,0.393714218,0.393714218,0.393714218,0.393714218,0.393714218,0.393714218,0.393714218,0.393714218
10/25/2013,0.39070054,0.39070054,0.39070054,0.39070054,0.39070054,0.39070054,0.39070054,0.39070054,0.39070054,0.39070054,0.39070054,0.39070054,0.39070054,0.39070054,0.39070054,0.39070054,0.39070054,0.39070054,0.39070054,0.39070054,0.39070054,0.39070054,0.39070054,0.39070054,0.39070054,0.39070054,0.39070054,0.39070054,0.39070054
10/26/2013,0.38770347,0.38770347,0.38770347,0.38770347,0.38770347,0.38770347,0.38770347,0.38770347,0.38770347,0.38770347,0.38770347,0.38770347,0.38770347,0.38770347,0.38770347,0.38770347,0.38770347,0.38770347,0.38770347,0.38770347,0.38770347,0.38770347,0.38770347,0.38770347,0.38770347,0.38770347,0.38770347,0.38770347,0.38770347
10/27/2013,0.38472386,0.38472386,0.38472386,0.38472386,0.38472386,0.38472386,0.38472386,0.38472386,0.38472386,0.38472386,0.38472386,0.38472386,0.38472386,0.38472386,0.38472386,0.38472386,0.38472386,0.38472386,0.38472386,0.38472386,0.38472386,0.38472386,0.38472386,0.38472386,0.38472386,0.38472386,0.38472386,0.38472386,0.38472386
10/28/2013,0.381762595,0.381762595,0.381762595,0.381762595,0.381762595,0.381762595,0.381762595,0.381762595,0.381762595,0.381762595,0.381762595,0.381762595,0.381762595,0.381762595,0.381762595,0.381762595,0.381762595,0.381762595,0.381762595,0.381762595,0.381762595,0.381762595,0.381762595,0.381762595,0.381762595,0.381762595,0.381762595,0.381762595,0.381762595
10/29/2013,0.37882059,0.37882059,0.37882059,0.37882059,0.37882059,0.37882059,0.37882059,0.37882059,0.37882059,0.37882059,0.37882059,0.37882059,0.37882059,0.37882059,0.37882059,0.37882059,0.37882059,0.37882059,0.37882059,0.37882059,0.37882059,0.37882059,0.37882059,0.37882059,0.37882059,0.37882059,0.37882059,0.37882059,0.37882059
10/30/2013,0.375898795,0.375898795,0.375898795,0.375898795,0.375898795,0.375898795,0.375898795,0.375898795,0.375898795,0.375898795,0.375898795,0.375898795,0.375898795,0.375898795,0.375898795,0.375898795,0.375898795,0.375898795,0.375898795,0.375898795,0.375898795,0.375898795,0.375898795,0.375898795,0.375898795,0.375898795,0.375898795,0.375898795,0.375898795
10/31/2013,0.37299819,0.37299819,0.37299819,0.37299819,0.37299819,0.37299819,0.37299819,0.37299819,0.37299819,0.37299819,0.37299819,0.37299819,0.37299819,0.37299819,0.37299819,0.37299819,0.37299819,0.37299819,0.37299819,0.37299819,0.37299819,0.37299819,0.37299819,0.37299819,0.37299819,0.37299819,0.37299819,0.37299819,0.37299819
11/1/2013,0.370119789,0.370119789,0.370119789,0.370119789,0.370119789,0.370119789,0.370119789,0.370119789,0.370119789,0.370119789,0.370119789,0.370119789,0.370119789,0.370119789,0.370119789,0.370119789,0.370119789,0.370119789,0.370119789,0.370119789,0.370119789,0.370119789,0.370119789,0.370119789,0.370119789,0.370119789,0.370119789,0.370119789,0.370119789
11/2/2013,0.367264641,0.367264641,0.367264641,0.367264641,0.367264641,0.367264641,0.367264641,0.367264641,0.367264641,0.367264641,0.367264641,0.367264641,0.367264641,0.367264641,0.367264641,0.367264641,0.367264641,0.367264641,0.367264641,0.367264641,0.367264641,0.367264641,0.367264641,0.367264641,0.367264641,0.367264641,0.367264641,0.367264641,0.367264641
11/3/2013,0.364433826,0.364433826,0.364433826,0.364433826,0.364433826,0.364433826,0.364433826,0.364433826,0.364433826,0.364433826,0.364433826,0.364433826,0.364433826,0.364433826,0.364433826,0.364433826,0.364433826,0.364433826,0.364433826,0.364433826,0.364433826,0.364433826,0.364433826,0.364433826,0.364433826,0.364433826,0.364433826,0.364433826,0.364433826
11/4/2013,0.361628462,0.361628462,0.361628462,0.361628462,0.361628462,0.361628462,0.361628462,0.361628462,0.361628462,0.361628462,0.361628462,0.361628462,0.361628462,0.361628462,0.361628462,0.361628462,0.361628462,0.361628462,0.361628462,0.361628462,0.361628462,0.361628462,0.361628462,0.361628462,0.361628462,0.361628462,0.361628462,0.361628462,0.361628462
11/5/2013,0.358849699,0.358849699,0.358849699,0.358849699,0.358849699,0.358849699,0.358849699,0.358849699,0.358849699,0.358849699,0.358849699,0.358849699,0.358849699,0.358849699,0.358849699,0.358849699,0.358849699,0.358849699,0.358849699,0.358849699,0.358849699,0.358849699,0.358849699,0.358849699,0.358849699,0.358849699,0.358849699,0.358849699,0.358849699
11/6/2013,0.356098721,0.356098721,0.356098721,0.356098721,0.356098721,0.356098721,0.356098721,0.356098721,0.356098721,0.356098721,0.356098721,0.356098721,0.356098721,0.356098721,0.356098721,0.356098721,0.356098721,0.356098721,0.356098721,0.356098721,0.356098721,0.356098721,0.356098721,0.356098721,0.356098721,0.356098721,0.356098721,0.356098721,0.356098721
11/7/2013,0.353376748,0.353376748,0.353376748,0.353376748,0.353376748,0.353376748,0.353376748,0.353376748,0.353376748,0.353376748,0.353376748,0.353376748,0.353376748,0.353376748,0.353376748,0.353376748,0.353376748,0.353376748,0.353376748,0.353376748,0.353376748,0.353376748,0.353376748,0.353376748,0.353376748,0.353376748,0.353376748,0.353376748,0.353376748
11/8/2013,0.350685034,0.350685034,0.350685034,0.350685034,0.350685034,0.350685034,0.350685034,0.350685034,0.350685034,0.350685034,0.350685034,0.350685034,0.350685034,0.350685034,0.350685034,0.350685034,0.350685034,0.350685034,0.350685034,0.350685034,0.350685034,0.350685034,0.350685034,0.350685034,0.350685034,0.350685034,0.350685034,0.350685034,0.350685034
11/9/2013,0.348024864,0.348024864,0.348024864,0.348024864,0.348024864,0.348024864,0.348024864,0.348024864,0.348024864,0.348024864,0.348024864,0.348024864,0.348024864,0.348024864,0.348024864,0.348024864,0.348024864,0.348024864,0.348024864,0.348024864,0.348024864,0.348024864,0.348024864,0.348024864,0.348024864,0.348024864,0.348024864,0.348024864,0.348024864
11/10/2013,0.345397561,0.345397561,0.345397561,0.345397561,0.345397561,0.345397561,0.345397561,0.345397561,0.345397561,0.345397561,0.345397561,0.345397561,0.345397561,0.345397561,0.345397561,0.345397561,0.345397561,0.345397561,0.345397561,0.345397561,0.345397561,0.345397561,0.345397561,0.345397561,0.345397561,0.345397561,0.345397561,0.345397561,0.345397561
11/11/2013,0.342804477,0.342804477,0.342804477,0.342804477,0.342804477,0.342804477,0.342804477,0.342804477,0.342804477,0.342804477,0.342804477,0.342804477,0.342804477,0.342804477,0.342804477,0.342804477,0.342804477,0.342804477,0.342804477,0.342804477,0.342804477,0.342804477,0.342804477,0.342804477,0.342804477,0.342804477,0.342804477,0.342804477,0.342804477
11/12/2013,0.340246998,0.340246998,0.340246998,0.340246998,0.340246998,0.340246998,0.340246998,0.340246998,0.340246998,0.340246998,0.340246998,0.340246998,0.340246998,0.340246998,0.340246998,0.340246998,0.340246998,0.340246998,0.340246998,0.340246998,0.340246998,0.340246998,0.340246998,0.340246998,0.340246998,0.340246998,0.340246998,0.340246998,0.340246998
